bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
144,1009,46,222165,20180405,51882,50484,0.00002854
145,1016,47,222165,20180412,53600,52230,0.00002962
146,1023,48,222165,20180419,47445,47432,0.00002678
147,1030,49,222165,20180426,47194,47915,0.00002716
148,1037,50,222165,20180503,54650,55868,0.00003164
149,1044,51,222165,20180510,54863,55311,0.00003130
150,1051,52,222165,20180517,96511,95495,0.00005332
151,1058,53,222165,20180524,46498,47505,0.00002688
152,1065,54,222165,20180531,61178,62583,0.00003588
153,1072,55,222165,20180607,65999,67465,0.00003811
154,1079,56,222165,20180614,63131,65389,0.00003739
155,1086,57,222165,20180621,44126,46341,0.00002625
156,1093,58,222165,20180628,40966,43055,0.00002439
0,6,-98,174716,20150707,22226,22480,0.00001273
1,13,-97,174716,20150714,18621,19073,0.00001078
2,20,-96,174716,20150721,29193,29693,0.00001681
3,27,-95,174716,20150728,22891,23935,0.00001345
4,34,-94,174716,20150804,49357,50658,0.00002871
5,41,-93,174716,20150811,33302,33998,0.00001922
6,48,-92,174716,20150818,26073,26532,0.00001493
7,55,-91,174716,20150825,24622,25026,0.00001413
8,62,-90,174716,20150901,28310,27781,0.00001575
9,69,-89,174716,20150908,23628,22355,0.00001269
10,76,-88,174716,20150915,20949,21093,0.00001193
11,83,-87,174716,20150922,56626,57004,0.00003268
12,90,-86,174716,20150929,23008,23892,0.00001348
13,97,-85,174716,20151006,28154,28533,0.00001604
14,104,-84,174716,20151013,44896,45108,0.00002545
15,111,-83,174716,20151020,42054,41964,0.00002361
16,118,-82,174716,20151027,54581,55075,0.00003105
17,125,-81,174716,20151103,76585,76961,0.00004320
18,132,-80,174716,20151110,60527,61180,0.00003460
19,139,-79,174716,20151117,47820,48140,0.00002720
20,146,-78,174716,20151124,45782,47066,0.00002643
21,153,-77,174716,20151201,29089,29248,0.00001654
22,160,-76,174716,20151208,29423,29239,0.00001657
23,167,-75,174716,20151215,29075,31247,0.00001763
24,174,-74,174716,20151222,31603,35516,0.00002008
25,181,-73,174716,20151229,39162,39268,0.00002242
26,188,-72,174716,20160105,23610,22515,0.00001276
27,195,-71,174716,20160112,24433,23563,0.00001327
28,202,-70,174716,20160119,23562,22299,0.00001264
29,209,-69,174716,20160126,23585,22426,0.00001273
30,216,-68,174716,20160202,21634,20927,0.00001178
31,223,-67,174716,20160209,20456,20075,0.00001137
32,230,-66,174716,20160216,25321,24269,0.00001372
33,237,-65,174716,20160223,28551,27902,0.00001566
34,244,-64,174716,20160301,38577,37778,0.00002122
35,251,-63,174716,20160308,43991,44959,0.00002523
36,258,-62,174716,20160315,40061,42354,0.00002364
37,265,-61,174716,20160322,40484,42643,0.00002419
38,272,-60,174716,20160329,28845,30032,0.00001687
39,279,-59,174716,20160405,28487,28669,0.00001630
40,286,-58,174716,20160412,19461,20063,0.00001132
41,293,-57,174716,20160419,27474,27361,0.00001563
42,300,-56,174716,20160426,24996,26221,0.00001454
43,307,-55,174716,20160503,21223,21849,0.00001243
44,314,-54,174716,20160510,22491,23221,0.00001312
45,321,-53,174716,20160517,22258,22712,0.00001282
46,328,-52,174716,20160524,26698,28361,0.00001595
47,335,-51,174716,20160531,20719,21411,0.00001214
48,342,-50,174716,20160607,17782,18544,0.00001052
49,349,-49,174716,20160614,21635,22542,0.00001281
50,356,-48,174716,20160621,20074,21124,0.00001196
51,363,-47,174716,20160628,26029,27287,0.00001544
52,370,-46,174716,20160705,27890,29240,0.00001648
53,377,-45,174716,20160712,32693,35270,0.00001986
54,384,-44,174716,20160719,31599,29768,0.00001692
55,391,-43,174716,20160726,62336,55119,0.00003168
56,398,-42,174716,20160802,30868,28540,0.00001618
57,405,-41,174716,20160809,21535,19309,0.00001094
58,412,-40,174716,20160816,24408,24679,0.00001386
59,419,-39,174716,20160823,29132,29464,0.00001655
60,426,-38,174716,20160830,28235,28243,0.00001614
61,433,-37,174716,20160906,24414,24474,0.00001389
62,440,-36,174716,20160913,22093,22056,0.00001245
63,447,-35,174716,20160920,20565,20600,0.00001161
64,454,-34,174716,20160927,27280,27720,0.00001564
65,461,-33,174716,20161004,24638,24710,0.00001387
66,468,-32,174716,20161011,33096,32837,0.00001836
67,475,-31,174716,20161018,18825,18573,0.00001049
68,482,-30,174716,20161025,47019,48328,0.00002687
69,489,-29,174716,20161101,23327,22328,0.00001264
70,496,-28,174716,20161108,21825,20244,0.00001142
71,503,-27,174716,20161115,29443,27998,0.00001580
72,510,-26,174716,20161122,36788,35870,0.00002027
73,517,-25,174716,20161129,25320,24177,0.00001362
74,524,-24,174716,20161206,20859,19903,0.00001129
75,531,-23,174716,20161213,24288,24084,0.00001371
76,538,-22,174716,20161220,29603,30155,0.00001713
77,545,-21,174716,20161227,30464,28712,0.00001623
78,552,-20,174716,20170103,23683,21134,0.00001199
79,559,-19,174716,20170110,21722,19445,0.00001103
80,566,-18,174716,20170117,23519,20943,0.00001184
81,573,-17,174716,20170124,22787,20266,0.00001145
82,580,-16,174716,20170131,25139,22752,0.00001292
83,587,-15,174716,20170207,29277,26450,0.00001503
84,594,-14,174716,20170214,28983,26826,0.00001523
85,601,-13,174716,20170221,32471,29545,0.00001671
86,608,-12,174716,20170228,29238,27206,0.00001541
87,615,-11,174716,20170307,21944,20538,0.00001165
88,622,-10,174716,20170314,20978,19647,0.00001116
89,629,-9,174716,20170321,20596,20042,0.00001129
90,636,-8,174716,20170328,30480,31223,0.00001715
91,643,-7,174716,20170404,29630,29377,0.00001680
92,650,-6,174716,20170411,27983,27953,0.00001592
93,657,-5,174716,20170418,20084,19551,0.00001108
94,664,-4,174716,20170425,22794,22631,0.00001282
95,671,-3,174716,20170502,21017,20735,0.00001174
96,678,-2,174716,20170509,30544,30664,0.00001736
97,685,-1,174716,20170516,31592,31292,0.00001762
98,692,0,174716,20170523,1796192,1764261,0.00104972
99,699,1,174716,20170530,108386,108983,0.00006197
100,706,2,174716,20170606,73190,75722,0.00004272
101,713,3,174716,20170613,41759,44581,0.00002527
102,720,4,174716,20170620,34709,37588,0.00002124
103,727,5,174716,20170627,32779,36170,0.00002047
104,734,6,174716,20170704,46306,49416,0.00002813
105,741,7,174716,20170711,42433,45095,0.00002560
106,748,8,174716,20170718,41800,43917,0.00002505
107,755,9,174716,20170725,47081,50628,0.00002876
108,762,10,174716,20170801,37257,40755,0.00002309
109,769,11,174716,20170808,38870,42337,0.00002389
110,776,12,174716,20170815,57928,62675,0.00003543
111,783,13,174716,20170822,34538,37651,0.00002131
112,790,14,174716,20170829,35816,38911,0.00002209
113,797,15,174716,20170905,29791,31786,0.00001800
114,804,16,174716,20170912,49397,51501,0.00002976
115,811,17,174716,20170919,30314,31814,0.00001805
116,818,18,174716,20170926,24627,26473,0.00001495
117,825,19,174716,20171003,25678,26640,0.00001512
118,832,20,174716,20171010,30984,32216,0.00001804
119,839,21,174716,20171017,23593,24366,0.00001382
120,846,22,174716,20171024,20661,21235,0.00001196
121,853,23,174716,20171031,26312,26704,0.00001517
122,860,24,174716,20171107,29287,29498,0.00001674
123,867,25,174716,20171114,29191,29106,0.00001662
124,874,26,174716,20171121,28901,29790,0.00001673
125,881,27,174716,20171128,35963,36905,0.00002079
126,888,28,174716,20171205,55828,56348,0.00003167
127,895,29,174716,20171212,62821,66889,0.00003720
128,902,30,174716,20171219,49757,55666,0.00003149
129,909,31,174716,20171226,85562,87510,0.00004954
130,916,32,174716,20180102,34261,31765,0.00001803
131,923,33,174716,20180109,26621,24652,0.00001401
132,930,34,174716,20180116,27501,25372,0.00001444
133,937,35,174716,20180123,25399,23959,0.00001353
134,944,36,174716,20180130,22245,21346,0.00001206
135,951,37,174716,20180206,20258,19398,0.00001100
136,958,38,174716,20180213,35566,33974,0.00001959
137,965,39,174716,20180220,20812,19793,0.00001119
138,972,40,174716,20180227,61803,55796,0.00003338
139,979,41,174716,20180306,30884,29770,0.00001689
140,986,42,174716,20180313,21461,20640,0.00001170
141,993,43,174716,20180320,21460,21173,0.00001200
142,1000,44,174716,20180327,24289,24126,0.00001371
143,1007,45,174716,20180403,34242,33530,0.00001884
144,1014,46,174716,20180410,29922,29200,0.00001647
145,1021,47,174716,20180417,23698,23724,0.00001342
146,1028,48,174716,20180424,24280,24480,0.00001376
147,1035,49,174716,20180501,94009,95703,0.00005455
148,1042,50,174716,20180508,25027,25483,0.00001435
149,1049,51,174716,20180515,24980,24397,0.00001381
150,1056,52,174716,20180522,29639,30038,0.00001711
151,1063,53,174716,20180529,22689,23385,0.00001319
152,1070,54,174716,20180605,25617,26213,0.00001476
153,1077,55,174716,20180612,20455,21482,0.00001212
154,1084,56,174716,20180619,17163,17923,0.00001014
155,1091,57,174716,20180626,19773,20870,0.00001180
0,3,-99,505104,20150704,8730,8932,0.00000502
1,10,-98,505104,20150711,8298,8439,0.00000477
2,17,-97,505104,20150718,11205,11400,0.00000649
3,24,-96,505104,20150725,10152,10281,0.00000580
4,31,-95,505104,20150801,8969,9405,0.00000532
5,38,-94,505104,20150808,9336,9578,0.00000543
6,45,-93,505104,20150815,10221,10359,0.00000586
7,52,-92,505104,20150822,9562,9705,0.00000548
8,59,-91,505104,20150829,10087,10188,0.00000574
9,66,-90,505104,20150905,8418,8067,0.00000453
10,73,-89,505104,20150912,8462,8378,0.00000472
11,80,-88,505104,20150919,7885,7963,0.00000451
12,87,-87,505104,20150926,6786,6990,0.00000396
13,94,-86,505104,20151003,6959,7052,0.00000399
14,101,-85,505104,20151010,7263,7319,0.00000413
15,108,-84,505104,20151017,7436,7396,0.00000418
16,115,-83,505104,20151024,7993,8005,0.00000453
17,122,-82,505104,20151031,14390,14300,0.00000817
18,129,-81,505104,20151107,11212,11377,0.00000638
19,136,-80,505104,20151114,8078,8182,0.00000459
20,143,-79,505104,20151121,9383,9635,0.00000548
21,150,-78,505104,20151128,8756,8757,0.00000494
22,157,-77,505104,20151205,14796,14680,0.00000834
23,164,-76,505104,20151212,10257,10545,0.00000599
24,171,-75,505104,20151219,10874,12325,0.00000701
25,178,-74,505104,20151226,11748,12506,0.00000707
26,185,-73,505104,20160102,10578,10173,0.00000577
27,192,-72,505104,20160109,14107,13405,0.00000756
28,199,-71,505104,20160116,12804,12232,0.00000692
29,206,-70,505104,20160123,12477,11786,0.00000672
30,213,-69,505104,20160130,9626,9193,0.00000520
31,220,-68,505104,20160206,8445,8250,0.00000467
32,227,-67,505104,20160213,9708,9304,0.00000531
33,234,-66,505104,20160220,8713,8439,0.00000477
34,241,-65,505104,20160227,7786,7531,0.00000425
35,248,-64,505104,20160305,8360,8280,0.00000470
36,255,-63,505104,20160312,12617,13007,0.00000734
37,262,-62,505104,20160319,9898,10558,0.00000598
38,269,-61,505104,20160326,8499,8801,0.00000498
39,276,-60,505104,20160402,19209,19504,0.00001106
40,283,-59,505104,20160409,9570,9691,0.00000549
41,290,-58,505104,20160416,8976,9140,0.00000518
42,297,-57,505104,20160423,9323,9500,0.00000536
43,304,-56,505104,20160430,9445,9760,0.00000553
44,311,-55,505104,20160507,9822,10219,0.00000575
45,318,-54,505104,20160514,20952,21416,0.00001214
46,325,-53,505104,20160521,11911,12349,0.00000698
47,332,-52,505104,20160528,8811,9281,0.00000523
48,339,-51,505104,20160604,8190,8556,0.00000485
49,346,-50,505104,20160611,8402,8723,0.00000494
50,353,-49,505104,20160618,8973,9440,0.00000535
51,360,-48,505104,20160625,12388,12912,0.00000731
52,367,-47,505104,20160702,9391,9877,0.00000559
53,374,-46,505104,20160709,15626,16416,0.00000935
54,381,-45,505104,20160716,11459,11743,0.00000661
55,388,-44,505104,20160723,11262,10184,0.00000574
56,395,-43,505104,20160730,10009,9269,0.00000522
57,402,-42,505104,20160806,18044,16681,0.00000923
58,409,-41,505104,20160813,9201,8790,0.00000499
59,416,-40,505104,20160820,11850,11872,0.00000673
60,423,-39,505104,20160827,10131,10172,0.00000574
61,430,-38,505104,20160903,15834,16042,0.00000909
62,437,-37,505104,20160910,14154,14076,0.00000799
63,444,-36,505104,20160917,9164,9076,0.00000513
64,451,-35,505104,20160924,12831,13155,0.00000737
65,458,-34,505104,20161001,8123,8111,0.00000458
66,465,-33,505104,20161008,7865,7801,0.00000442
67,472,-32,505104,20161015,12961,12765,0.00000717
68,479,-31,505104,20161022,10539,10543,0.00000596
69,486,-30,505104,20161029,14627,14852,0.00000816
70,493,-29,505104,20161105,8749,8226,0.00000465
71,500,-28,505104,20161112,9494,8803,0.00000500
72,507,-27,505104,20161119,12396,12135,0.00000689
73,514,-26,505104,20161126,9033,8589,0.00000485
74,521,-25,505104,20161203,12306,11622,0.00000658
75,528,-24,505104,20161210,9663,9565,0.00000541
76,535,-23,505104,20161217,13344,13670,0.00000759
77,542,-22,505104,20161224,10265,9930,0.00000564
78,549,-21,505104,20161231,15843,15091,0.00000833
79,556,-20,505104,20170107,10020,8978,0.00000508
80,563,-19,505104,20170114,11090,9848,0.00000558
81,570,-18,505104,20170121,29635,26510,0.00001493
82,577,-17,505104,20170128,21352,19066,0.00001087
83,584,-16,505104,20170204,15137,13715,0.00000775
84,591,-15,505104,20170211,12137,11090,0.00000633
85,598,-14,505104,20170218,11219,10307,0.00000586
86,605,-13,505104,20170225,14723,13471,0.00000759
87,612,-12,505104,20170304,9908,9243,0.00000525
88,619,-11,505104,20170311,15343,14378,0.00000820
89,626,-10,505104,20170318,10653,9973,0.00000568
90,633,-9,505104,20170325,12014,11829,0.00000672
91,640,-8,505104,20170401,9147,9135,0.00000517
92,647,-7,505104,20170408,10021,10185,0.00000575
93,654,-6,505104,20170415,11077,10857,0.00000615
94,661,-5,505104,20170422,34400,32863,0.00001921
95,668,-4,505104,20170429,11034,10902,0.00000618
96,675,-3,505104,20170506,10235,10190,0.00000577
97,682,-2,505104,20170513,15496,15418,0.00000879
98,689,-1,505104,20170520,44064,41171,0.00002494
99,696,0,505104,20170527,1088936,1150229,0.00062444
100,703,1,505104,20170603,144956,150270,0.00008441
101,710,2,505104,20170610,38712,40895,0.00002311
102,717,3,505104,20170617,23094,24745,0.00001400
103,724,4,505104,20170624,17520,19265,0.00001091
104,731,5,505104,20170701,15530,16973,0.00000961
105,738,6,505104,20170708,15157,16066,0.00000913
106,745,7,505104,20170715,14799,15753,0.00000893
107,752,8,505104,20170722,15686,16598,0.00000942
108,759,9,505104,20170729,16351,17782,0.00001010
109,766,10,505104,20170805,13415,14573,0.00000825
110,773,11,505104,20170812,14120,15371,0.00000870
111,780,12,505104,20170819,13281,14364,0.00000815
112,787,13,505104,20170826,16113,17669,0.00001000
113,794,14,505104,20170902,18583,19783,0.00001121
114,801,15,505104,20170909,18467,19905,0.00001127
115,808,16,505104,20170916,20855,21783,0.00001236
116,815,17,505104,20170923,17301,18378,0.00001039
117,822,18,505104,20170930,15652,16492,0.00000941
118,829,19,505104,20171007,12434,12785,0.00000724
119,836,20,505104,20171014,14509,15035,0.00000854
120,843,21,505104,20171021,12528,12820,0.00000725
121,850,22,505104,20171028,17250,17783,0.00001001
122,857,23,505104,20171104,15078,15276,0.00000863
123,864,24,505104,20171111,12225,12337,0.00000697
124,871,25,505104,20171118,14854,15353,0.00000863
125,878,26,505104,20171125,12998,13032,0.00000738
126,885,27,505104,20171202,14121,14362,0.00000810
127,892,28,505104,20171209,14636,14985,0.00000849
128,899,29,505104,20171216,14787,16023,0.00000907
129,906,30,505104,20171223,18813,19862,0.00001138
130,913,31,505104,20171230,27402,26935,0.00001520
131,920,32,505104,20180106,12670,11769,0.00000668
132,927,33,505104,20180113,13931,12722,0.00000720
133,934,34,505104,20180120,12632,11912,0.00000674
134,941,35,505104,20180127,22097,20778,0.00001192
135,948,36,505104,20180203,12216,11703,0.00000661
136,955,37,505104,20180210,12650,12269,0.00000696
137,962,38,505104,20180217,14190,13639,0.00000770
138,969,39,505104,20180224,15224,14620,0.00000823
139,976,40,505104,20180303,14868,14131,0.00000804
140,983,41,505104,20180310,13656,13092,0.00000742
141,990,42,505104,20180317,10462,10211,0.00000579
142,997,43,505104,20180324,10489,10464,0.00000593
143,1004,44,505104,20180331,10551,10406,0.00000588
144,1011,45,505104,20180407,13283,12790,0.00000729
145,1018,46,505104,20180414,11668,11529,0.00000650
146,1025,47,505104,20180421,11091,10984,0.00000623
147,1032,48,505104,20180428,10244,10479,0.00000593
148,1039,49,505104,20180505,27327,28090,0.00001577
149,1046,50,505104,20180512,15699,15841,0.00000895
150,1053,51,505104,20180519,13874,13551,0.00000772
151,1060,52,505104,20180526,16043,16315,0.00000928
152,1067,53,505104,20180602,11828,12121,0.00000687
153,1074,54,505104,20180609,11075,11458,0.00000648
154,1081,55,505104,20180616,15671,16508,0.00000928
155,1088,56,505104,20180623,19653,20691,0.00001172
156,1095,57,505104,20180630,15631,16270,0.00000921
0,5,-100,2943775,20150706,1577,1597,0.00000090
1,12,-99,2943775,20150713,1819,1838,0.00000105
2,19,-98,2943775,20150720,1747,1761,0.00000101
3,26,-97,2943775,20150727,1291,1312,0.00000075
4,33,-96,2943775,20150803,2451,2525,0.00000144
5,40,-95,2943775,20150810,1744,1789,0.00000101
6,47,-94,2943775,20150817,2679,2781,0.00000153
7,54,-93,2943775,20150824,2418,2498,0.00000139
8,61,-92,2943775,20150831,1535,1517,0.00000086
9,68,-91,2943775,20150907,865,813,0.00000046
10,75,-90,2943775,20150914,2013,1976,0.00000114
11,82,-89,2943775,20150921,2068,2153,0.00000119
12,89,-88,2943775,20150928,1527,1595,0.00000089
13,96,-87,2943775,20151005,1191,1207,0.00000068
14,103,-86,2943775,20151012,1807,1814,0.00000103
15,110,-85,2943775,20151019,2063,2035,0.00000116
16,117,-84,2943775,20151026,1073,1076,0.00000061
17,124,-83,2943775,20151102,1535,1576,0.00000087
18,131,-82,2943775,20151109,1985,1948,0.00000113
19,138,-81,2943775,20151116,1387,1397,0.00000079
20,145,-80,2943775,20151123,987,997,0.00000057
21,152,-79,2943775,20151130,1328,1333,0.00000076
22,159,-78,2943775,20151207,1234,1220,0.00000069
23,166,-77,2943775,20151214,1288,1357,0.00000077
24,173,-76,2943775,20151221,1211,1355,0.00000077
25,180,-75,2943775,20151228,2526,2529,0.00000146
26,187,-74,2943775,20160104,1232,1187,0.00000068
27,194,-73,2943775,20160111,7759,7439,0.00000417
28,201,-72,2943775,20160118,2666,2502,0.00000143
29,208,-71,2943775,20160125,2511,2381,0.00000135
30,215,-70,2943775,20160201,4040,3910,0.00000220
31,222,-69,2943775,20160208,2344,2329,0.00000130
32,229,-68,2943775,20160215,1019,973,0.00000055
33,236,-67,2943775,20160222,921,896,0.00000051
34,243,-66,2943775,20160229,995,960,0.00000054
35,250,-65,2943775,20160307,1455,1482,0.00000083
36,257,-64,2943775,20160314,1916,1947,0.00000112
37,264,-63,2943775,20160321,984,1035,0.00000059
38,271,-62,2943775,20160328,1010,1048,0.00000059
39,278,-61,2943775,20160404,917,927,0.00000052
